logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,protein
-0.9892182610244049,25.59030543617823,-2.8293249340549083,0.008411616373366801,0.28321546606675,-2.5936016007570997,XPO1,22,-2.969605994623269,0.005711375988752433,0.2233782608934285,XPO1
-1.1510530524736282,24.652951400223085,-2.9082071736870905,0.006934748127690539,0.25751059601884657,-2.425365930253313,FUS,5,-2.9642946372970944,0.005788433790690282,0.22412815637552772,FUS
-1.0809130245684528,22.511888897167037,-2.905382449365003,0.006983112753610251,0.25751059601884657,-2.4314316445512287,TNAP2,5,-2.95448802888045,0.005933298087224794,0.22629205390323526,TNFAIP2
-1.176455545080426,28.491155674714115,-2.864358553581069,0.007722429314485712,0.27182951186989707,-2.519181874207272,TAGL,8,-2.9526248247853726,0.0059612059654261355,0.22629205390323526,TAGLN
-1.1064983896961742,25.28809965987354,-2.8041951331717847,0.008941189781754347,0.28369659946472114,-2.6466830718571983,PARP1,23,-2.938100967354652,0.0061830397751974145,0.2324342719375183,PARP1
-0.9894123216080111,23.291496422539836,-2.8350667233543394,0.008294829708709714,0.28197616194500474,-2.5814378437032715,SMRC2,9,-2.924415582954456,0.006399178476085568,0.23657926006289634,SMARCC2
-2.981313435518917,20.113445203775996,-2.8771528589641426,0.007484279993453547,0.2658635975656159,-2.4918841838982884,POP1,1,-2.923399829812416,0.0064155016287717245,0.23657926006289634,POP1
-1.1003159227217871,24.859095550969418,-2.7971102913365034,0.009096061925351784,0.2840318691529202,-2.661602333902727,CTND1,17,-2.9175699270094726,0.006509950299501859,0.23779742980821886,CTNND1
-1.0965648941266437,22.67155984436416,-2.8813749907447153,0.007407223014478794,0.2655626621487212,-2.4828620495747744,ASML,4,-2.9083457884416193,0.006662070846205427,0.2403341426632782,ASMTL
-1.0767052220718618,23.500506704685026,-2.769014890392468,0.009735363968645357,0.2858867453386475,-2.7205638400592003,LAMC1,25,-2.9058659613589874,0.0067035349709798665,0.2403341426632782,LAMC1
-1.4969096688540553,22.077642172081784,-2.922128294170265,0.006700982112477353,0.25751059601884657,-2.3954283275469623,RM09,2,-2.9000577852459988,0.0068016048141000705,0.24161297101096765,MRPL9
-1.1278265713839062,23.077921269712924,-2.8092693460140903,0.008831795803721803,0.28369659946472114,-2.635985306027104,NT5D1,8,-2.8949142777373487,0.006889578848265231,0.24251317545893616,NT5DC1
1.6889450733090463,19.413131317136653,2.9919514057901995,0.005758592671057022,0.25384708525781235,-2.2517015344864464,LCP2,1,2.8907759019757555,0.007080025218444319,0.24697169050285048,LCP2
-1.2363810602253835,26.673331496252025,-2.8022385734685433,0.008983710022474337,0.28369659946472114,-2.6508052296989066,1433S,6,-2.876556531702985,0.007212383352308488,0.24775850274513336,SFN
-1.9059334460953004,21.63721161220558,-2.784434507194289,0.009542333450001479,0.28484916358702395,-2.6915018573586664,COMP,7,-2.8822816011812216,0.007230555477840926,0.24775850274513336,COMP
-2.069186246768062,19.177551758684164,-2.8883199887126785,0.007282098238991202,0.2655626621487212,-2.4680066173091126,CLMN,1,-2.8701312758217647,0.007328689917162707,0.24891831016889474,CLMN
-1.6146294205689493,28.904517283035357,-2.7913431975574126,0.009223985259230917,0.2848381500040857,-2.6737316224016814,S10A8,4,-2.8618949886823817,0.007480359730426853,0.2515334089924836,S100A8
-1.0170420624305265,26.7831669981276,-2.740686823811771,0.010422443269274505,0.29456715575642983,-2.779682798758006,DPYL3,16,-2.857597087509624,0.007560671861542358,0.2515334089924836,DPYSL3
-1.2584690468766304,20.95608625315817,-2.920553063843072,0.0067270548934419555,0.25751059601884657,-2.3988195342001792,MCES,2,-2.848461801419909,0.007734076811309012,0.2515334089924836,RNMT
-0.8503647292446601,26.313019455593608,-2.7214147236195054,0.010915547645109068,0.29555944392910705,-2.8197095498262765,CFAB,16,-2.842820185883399,0.007843024301266354,0.2515334089924836,CFB
-1.1685159814581567,24.144171797843818,-2.7587626805117704,0.009978969442155242,0.2905155615039481,-2.741998252337152,IMA3,7,-2.8368963751540424,0.007958971669731977,0.2515334089924836,KPNA4
-1.8737101463542203,26.990480777649868,-2.7237647834601324,0.010854270617378719,0.29555944392910705,-2.8148370912123273,TRFL,22,-2.835197458573751,0.007992520544772123,0.2515334089924836,LTF
-1.2441442566404497,20.285435476961474,-3.1030799562982923,0.004267046574029526,0.21457148486548475,-1.9999498851785367,RNH2A,1,-2.835112514746194,0.007994201428952952,0.2515334089924836,RNASEH2A
-1.8297755591934148,20.81412245200369,-2.7685563598103453,0.00974613904563571,0.2858867453386475,-2.7215234267307395,CP2S1,3,-2.832516156585827,0.008045739018447575,0.2515334089924836,CYP2S1
-1.4364412579013042,24.764410668320934,-2.7310750306000675,0.01066570906404028,0.2949830392568855,-2.7996654818533933,CO1A1,10,-2.8301442376834722,0.008093093942563027,0.2515334089924836,COL1A1
-1.1257774865189596,22.303952496796626,-2.8347127977796185,0.008301984106851895,0.28197616194500474,-2.5821879997695114,WDR26,3,-2.8299885873739203,0.008096210600668561,0.2515334089924836,WDR26
-1.126049151308461,21.10509910195384,-2.9459975994770877,0.006317417939589695,0.25751059601884657,-2.3439287962187962,INT13,2,-2.828789035831549,0.008120267594023877,0.2515334089924836,INTS13
-1.0256175961896012,22.23310054316842,-2.801834856278725,0.008992507276972725,0.28369659946472114,-2.6516556041898616,COFA1,4,-2.821868601361431,0.008260371756418753,0.2524874417239869,COL15A1
-1.2059591403134178,22.697862218753826,-2.7412964550675896,0.010407190555199378,0.29456715575642983,-2.7784140745990342,PDLI4,7,-2.8208353360930705,0.008281483754893166,0.2524874417239869,PDLIM4
-1.936193273750444,19.48702291198244,-2.85629117359077,0.008024073516467606,0.2799028167185817,-2.5410211993078202,TSYL5,1,-2.8189643777013416,0.008451343788348078,0.2542482263343774,TSPYL5
-1.0040527577289993,23.536355556765315,-2.696738924046071,0.011578780899506471,0.3029770721857763,-2.870727795735155,PTK7,16,-2.8116899794370327,0.008470563325706271,0.2542482263343774,PTK7
1.700556507634989,20.60263221247688,2.7893312286099707,0.009269010046620558,0.2848381500040857,-2.6779599831963448,AL3B1,2,2.8038277542376324,0.008636342105641154,0.25723012794648115,ALDH3B1
-0.8103163892755205,27.83820922982412,-2.648572319632104,0.01298309413674128,0.31345323732354324,-2.9695504884729207,ACTN1,24,-2.795745818481847,0.008809919260668953,0.25840991065089364,ACTN1
-1.3094338655769455,25.003324689086288,-2.660598727911106,0.012618313485763302,0.31121993280104104,-2.9449718916460945,TENA,40,-2.7935919658958284,0.008856726421459992,0.25840991065089364,TNC
-1.0015769242092283,23.413010722842834,-2.713629060242069,0.011120874906261754,0.29754651594484527,-2.8358349763959954,RAVR1,8,-2.792700536896291,0.008876166868948567,0.25840991065089364,RAVER1
-2.13768372627948,20.488355736480365,-2.7857958615230602,0.009348626383404487,0.28484916358702395,-2.685385915327352,MOT1,1,-2.7831991063116246,0.009085873388569452,0.2625410579144845,SLC16A1
1.1338729505836689,23.706043154125506,2.7771509943688644,0.009546020596428773,0.28484916358702395,-2.7035226167564796,MUC1,3,2.7781289681651997,0.009199665471707696,0.2638600348626089,MUC1
-1.4636671716537144,21.47651738065937,-2.694808979418407,0.011632209750733653,0.3029770721857763,-2.874706965638314,RIR1,4,-2.758434456148497,0.009654450560673846,0.27486788655094946,RRM1
1.2552466979166148,21.00232375603497,2.8109056251840547,0.008796788665802737,0.28369659946472114,-2.6325333866068856,GOLM1,2,2.7526438813228244,0.009792112538158667,0.27596749036155754,GOLM1
-1.4006983331965195,21.391130086930914,-2.712812212365268,0.011142625209711406,0.29754651594484527,-2.8375253024755804,LTBP1,3,-2.7506667433025647,0.009839534442749117,0.27596749036155754,LTBP1
-1.194794269065845,23.549388653316942,-2.703202762513372,0.011401499356585494,0.30237401033355504,-2.8573888773077947,PCP,4,-2.7478737350105895,0.00990689079552079,0.27596749036155754,PRCP
-1.2556711869332418,25.44444905798682,-2.6871748337054466,0.011845818230615942,0.3029770721857763,-2.890431232394049,AK1C3,4,-2.7374746790267177,0.010161480022241895,0.2806649574384157,AKR1C3
-1.3072439240233358,21.167693264416318,-2.927579051053253,0.006611498306040442,0.25751059601884657,-2.3836866115920405,TMA16,1,-2.735098858050566,0.010220495609198505,0.2806649574384157,TMA16
-1.2146058006570613,23.259878487554563,-2.631685181366047,0.013511896377380242,0.32096971026513066,-3.003953994584374,PLOD2,10,-2.725842805917397,0.010453480762957497,0.2832838819889565,PLOD2
