logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,protein
-2.968705248282994,22.250198985769078,-4.5798587458647155,9.246754270352602e-5,0.005368394543651923,1.4160674213086715,OCAD2,1,-4.4635513546089935,1.1302041974205818e-4,0.005608350948865648,OCIAD2
-2.6629713207863936,23.36675607189463,-4.3696525814392615,1.525120585794234e-4,0.007513760752679593,0.9284641499913047,RS20,4,-4.438289445756614,1.1383662277805781e-4,0.005608350948865648,RPS20
-2.5049727395849004,21.35772802013194,-4.45265513465315,1.2161053684864434e-4,0.006419299052224869,1.1406354878075442,STK39,2,-4.400644807999187,1.264531705112438e-4,0.006028960839213495,STK39
-2.8835336584821647,23.190639246338225,-4.30469802894143,1.8201657598875164e-4,0.007912367626805144,0.7628422896236771,TCTP,2,-4.30377429048902,1.65632965622555e-4,0.007650172599691759,TPT1
1.789239660175138,28.859470375661257,3.9874097174077,4.294418374532852e-4,0.013856756063820343,-0.03940328586089237,FIBB,10,4.266658521660717,1.8363491001568226e-4,0.008224618091005406,FGB
-2.179724059835337,24.889232070277274,-4.340446610358603,1.6514148951901145e-4,0.00787352004868061,0.853946259070713,RS19,2,-4.248035486768093,1.933815408434837e-4,0.008306778844732401,RPS19
1.7511760677560773,28.700821120727426,3.9402410155031955,4.87425135726949e-4,0.014035563562186264,-0.1574923529509924,FIBG,11,4.241887391663239,0.00019670991851531396,0.008306778844732401,FGG
-3.3282016924373288,23.914463562672243,-4.190565675598876,2.481468313804915e-4,0.009404128635394011,0.4728521590596433,RABP2,2,-4.223860463034427,2.0679817516815367e-4,0.008321289368369383,CRABP2
2.6162129178831357,22.25862143559707,4.238058855801891,2.1815206748317564e-4,0.008714290695679286,0.5933537020973212,CALRL,2,4.2162984134099,2.1118037017452506e-4,0.008321289368369383,CALCRL
-3.0055974333291964,22.95576604207165,-4.310687634172332,1.9068097504821557e-4,0.008052185174893218,0.7397283099757352,RL10,1,-4.231369380588692,2.1394384032343477e-4,0.008321289368369383,RPL10
-2.3541654044470874,25.178186100978987,-4.03579644879306,3.770116880705322e-4,0.012664165340187423,0.08208825029479083,LRC59,6,-4.166212319494029,2.4260550599275614e-4,0.009194126611725476,LRRC59
-2.3726900951969228,23.04777476840955,-4.314420900750597,1.772648993960316e-4,0.007912367626805144,0.7876086299534748,EIF1,1,-4.148637316622376,2.5468950012086866e-4,0.009410777029466098,EIF1
-2.0290676981875144,24.54773502292752,-4.1642239261473,2.665023493910504e-4,0.009847261809999312,0.40612910372088695,RS21,3,-4.136803940868741,2.6315748017385313e-4,0.009486506236511096,RPS21
2.2511369692763665,21.586569572549553,4.3244867032147045,1.7247494244387702e-4,0.007912367626805144,0.8132580603557917,PHF8,1,4.128076508443126,2.6957976200290754e-4,0.009486640196197556,PHF8
-2.2137650492595107,21.088760887543714,-4.212475416680855,2.4804501125867234e-4,0.009404128635394011,0.4942857873647748,NUP54,2,-4.121017114488016,2.892492391415263e-4,0.009942101754678509,NUP54
-2.301521006743844,25.549081168168854,-3.8402432512949094,6.369171026226845e-4,0.016009869127062495,-0.4066272706647638,ERO1A,12,-4.058585409328142,3.2652476777331467e-4,0.010968263790203617,ERO1A
-2.5667657897196285,23.106150576494418,-4.061367253478139,3.5190173885785825e-4,0.012383589762664632,0.14642993234530266,AN32B,2,-4.0465705008753385,3.3750353399073467e-4,0.011085116071962352,ANP32B
-2.079818599975006,25.087868261234405,-3.9378682838947623,4.905366342967423e-4,0.014035563562186264,-0.16342326383835637,NNMT,5,-4.028042657478615,3.551477508870696e-4,0.011118173532601078,NNMT
-2.4421022671302026,22.94366831273448,-4.043533470568158,3.692336446276141e-4,0.012664165340187423,0.1015464845346763,GCSH,2,-4.016923533654937,3.661680704485732e-4,0.011118173532601078,GCSH
-1.9454297840800017,27.252780257435663,-4.130290512603253,2.9213348337332127e-4,0.010531055815262653,0.32030087069857505,S10AB,2,-4.0162809071825265,3.668151446155278e-4,0.011118173532601078,S100A11
-2.775389889570924,21.714537624955497,-3.9699931103700217,4.5001643509024115e-4,0.013856756063820343,-0.08304720914181196,SMAP,3,-4.014514267925701,3.685997991187096e-4,0.011118173532601078,SMAP
1.5724131477786862,25.562731036024555,3.727017715626984,8.606801443351419e-4,0.017667850740657496,-0.6865223508279081,ZA2G,8,3.948705630262892,4.4150325813308543e-4,0.012904454139495675,AZGP1
2.885860046473045,22.356046782522842,3.894502295393032,5.509620738040986e-4,0.015080036020045514,-0.2716581307123649,TRBM,3,3.945591988357209,4.4528224703266534e-4,0.012904454139495675,THBD
-2.10841794114706,25.650771705638878,-3.837528670342345,6.41546234954357e-4,0.016009869127062495,-0.4133660470883367,RL6,5,-3.9271506508948564,4.6832253438078405e-4,0.013311167419515362,RPL6
-2.125956515420647,23.991773549818546,-3.951787992913219,4.725573487033483e-4,0.014035563562186264,-0.12861643441272097,RL18A,2,-3.891561931408458,5.161333169841791e-4,0.014393302688728618,RPL18A
1.8615668914298062,23.85850081566602,3.8508606554503104,6.191234835636405e-4,0.016009869127062495,-0.3802574631158162,CNRP1,4,3.8822260765102876,5.294463327557623e-4,0.014491142218759568,CNRIP1
-1.7744241031102277,27.545217666142022,-3.8475754643397657,6.245764512956591e-4,0.016009869127062495,-0.38841885960601186,COF1,4,-3.8712730829520106,5.454939606178502e-4,0.01465891043260332,CFL1
-2.231085354564975,25.332745588394268,-3.7741852946741234,7.59412113951657e-4,0.017006228854856805,-0.5702239201400259,RL10A,4,-3.8303961053517597,6.096921888605338e-4,0.015920654530932752,RPL10A
-2.2312528726997556,24.21436642818639,-3.9700413152522778,4.499581745078274e-4,0.013856756063820343,-0.08292647836636569,COX1,1,-3.8278118644000383,6.139900597179748e-4,0.015920654530932752,MT-CO1
-2.432336713956534,22.19184708428524,-3.9189288876240043,5.160817154852611e-4,0.014391863688438037,-0.21073150309358457,VMP1,1,-3.8206977205424235,6.259750835910385e-4,0.01594338927738312,VMP1
-2.3142529346717673,22.8104076151309,-3.935388967430854,4.938087315518848e-4,0.014035563562186264,-0.16961962067958414,RL27A,1,-3.8145931992141304,6.364411145910717e-4,0.01594338927738312,RPL27A
-1.8742532970707266,26.070049381539228,-3.744216249642247,8.223136808860973e-4,0.017362566004995025,-0.6441682717656416,TCP4,4,-3.7798113836620932,6.994139896429828e-4,0.016871905006280923,SUB1
2.112944153531899,22.863862345285096,3.9889559364252385,4.499373069010915e-4,0.013856756063820343,-0.060512156156042884,CAV2,1,3.7902372356885405,7.078202678606341e-4,0.016871905006280923,CAV2
-3.323936031171254,23.947902040545937,-3.7913936121759013,7.581086127463518e-4,0.017006228854856805,-0.5452132217882042,RL8,1,-3.786006835037038,7.158929470511723e-4,0.016871905006280923,RPL8
1.5498706730465805,23.36702370623137,3.854343756699614,6.133929367721285e-4,0.016009869127062495,-0.37160229059772387,CPN2,3,3.769528744741238,7.191678047332193e-4,0.016871905006280923,CPN2
-1.6312056560349255,27.776959703489325,-3.482590500763592,0.001636019943752398,0.026283016052891784,-1.2814392154000984,PDIA6,13,-3.7601513318484954,7.376562697512902e-4,0.017035249479568856,PDIA6
3.2920967068675893,20.73963767530311,3.745300245795511,8.199522672622846e-4,0.017362566004995025,-0.6414967669769105,IQEC1,1,3.7487545831276536,7.607505756468086e-4,0.01711408641748219,IQSEC1
-2.446540129543866,24.110079003634162,-3.8326624976434154,6.499270281622123e-4,0.016009869127062495,-0.4254426647287488,RL23A,1,-3.7470675616648856,7.642284868429123e-4,0.01711408641748219,RPL23A
1.7393515518193752,24.20092316183943,3.7080445321376105,9.050333086631263e-4,0.018076205813568925,-0.7331768290426277,HPTR,4,3.733612560834701,7.925270755846679e-4,0.017482910712151332,HPR
-1.8956310762017097,22.195784359379292,-3.7617721756254654,7.848738755355243e-4,0.01705946453002213,-0.60087298769123,NDUAD,2,-3.6828844701814423,9.086879049283895e-4,0.01949381178008566,NDUFA13
-2.121291309033648,20.350787052873176,-3.8254879049729555,6.624793319235511e-4,0.016051548403000142,-0.443240313748718,NELFD,1,-3.6823226334569696,9.100629315466241e-4,0.01949381178008566,NELFCD
-2.193794709399178,21.665274024249573,-3.7841973188512648,7.394652589056563e-4,0.017006228854856805,-0.5454815537475017,IMPA3,1,-3.662077014192347,9.609848028379294e-4,0.020290507694206567,BPNT2
-2.690335659127282,21.679975800571366,-3.5762052821055885,0.0012809676870300488,0.023373706684326076,-1.0552227996456223,ERLEC,4,-3.6484396069014546,9.968361011335413e-4,0.020751038837681323,ERLEC1
-2.3043376412539054,20.11453301513155,-3.7316632853191125,8.501478810571591e-4,0.017667850740657496,-0.6750878059470002,ELOV1,1,-3.6362231956031574,0.0010300530602545023,0.020956242135564723,ELOVL1
-1.9491776971289916,21.33817021774189,-3.817826965584883,6.761444651865143e-4,0.01611841160557529,-0.46223396848367493,AP3S1,1,-3.6344182088115895,0.0010350512015536027,0.020956242135564723,AP3S1
-1.8756658754339846,23.22502722837507,-3.7004556723216804,9.233912235034421e-4,0.01819696304450783,-0.7518167540449605,OLFM4,2,-3.6248487084165144,0.0010619459369403778,0.021210217497268626,OLFM4
-2.26574736704994,22.845870393252365,-3.6316042831630986,0.001107412251361679,0.02045944134390702,-0.9203692629389302,PSPC1,2,-3.61543030215996,0.0010890781624269953,0.021462100320894656,PSPC1
-1.9315110171724506,25.301859626880777,-3.519135213652746,0.0014873164143163597,0.02498015523135886,-1.1933875244569991,RL9,5,-3.60128151041036,0.0011311066008271888,0.021997046789770852,RPL9
-1.8864056421727895,21.990265849538588,-3.693580313616101,9.79586265621589e-4,0.019050375007746163,-0.7827487528294608,RBX1,2,-3.603036048203964,0.0011656099538135951,0.02237365599657784,RBX1
-1.7915377150957816,24.865452824893982,-3.5396503680220404,0.0014096738086424962,0.02498015523135886,-1.1438119189365752,BASI,4,-3.5747626570260778,0.0012141590284447256,0.023006756974888517,BSG
-2.013071446932603,23.435916224627107,-3.714304896854566,8.901575511411117e-4,0.01802264192584333,-0.7177909774088285,TYB10,1,-3.564902088784195,0.001246524667717251,0.023321056441596166,TMSB10
1.8456431297190683,20.275381937863727,3.8080854086935427,7.255622244314814e-4,0.017006228854856805,-0.5045051045250286,SEPP1,1,3.5670802346435266,0.0012818346294668878,0.02361308615932724,SELENOP
-2.343687416256188,23.859502585664465,-3.4614564856518757,0.0017284873623646083,0.02716064439424822,-1.3322045306401984,TOM40,5,-3.548864500139045,0.0013009594043156705,0.02361308615932724,TOMM40
1.4943549052167846,25.2403298832162,3.5358099038771713,0.0014239029142908515,0.02498015523135886,-1.1531003946446035,A2GL,4,3.5428233557200692,0.0013220557122168915,0.02361308615932724,LRG1
-2.164750716476817,19.577788107222702,-3.6504260579739403,0.0010538305377986088,0.019871178150389815,-0.8743947914965711,S100P,1,-3.541693092259331,0.0013260393445359681,0.02361308615932724,S100P
-2.0546193878246726,23.960160609754197,-3.521417818409842,0.0014784765706975383,0.02498015523135886,-1.1878766561261553,PSB9,3,-3.5347072020422514,0.001350920483071231,0.023747803096189936,PSMB9
-1.7878809294764366,23.36215864689035,-3.417353486758072,0.0019380243279927848,0.028270767129557128,-1.437764932045468,SFXN1,6,-3.5306053815845435,0.001365739690917554,0.023747803096189936,SFXN1
-1.5986464650673362,25.63723556779545,-3.399783222573807,0.0020281697066110126,0.028270767129557128,-1.4796735684495044,ALDOC,6,-3.5158758988609105,0.0014202634219152585,0.023944976802724064,ALDOC
2.1498769550486507,23.122205536194336,3.535801567860135,0.0014239339507319247,0.02498015523135886,-1.1531205520650456,ST1A1,2,3.5141273355499063,0.0014268742644160926,0.023944976802724064,SULT1A1
1.6912452996768543,25.241190753141233,3.7684498967049773,7.710746125175658e-4,0.01700967578061138,-0.5843888559535726,CD34,1,3.5137525134547207,0.0014282952360618552,0.023944976802724064,CD34
-2.36072347658115,22.64215580431944,-3.5066765980234025,0.0015364757652481934,0.025515855966705955,-1.2234433755454495,HAP28,2,-3.5068969930559635,0.0014545277736075838,0.023944976802724064,PDAP1
-2.0974582458561812,20.837931236617713,-3.6625879312110445,0.0010621265723144758,0.019871178150389815,-0.8576319081347874,F107B,1,-3.5181835077436516,0.00145808383778428,0.023944976802724064,FAM107B
-1.9466724652632017,23.593847989076675,-3.65451483923208,0.0010425289305097897,0.019871178150389815,-0.8643971074310359,SSRG,1,-3.4995173563977104,0.0014832867494832358,0.024091184788310138,SSR3
-1.9294746403564105,23.428721434058037,-3.4741303621003325,0.0016724455368886946,0.026579295736790222,-1.3017748892456797,SF01,3,-3.4785392133930877,0.001568076175027534,0.025191484637942338,SF1
-1.7047634500779445,25.51985642044031,-3.485120039183882,0.0016252789497599918,0.026283016052891784,-1.275355384653409,RHOA,3,-3.4630795117355286,0.001633540630332078,0.025951470654171072,RHOA
1.5362050979476756,26.155857220516243,3.443145875318235,0.0018126758555152285,0.027338111371954157,-1.376093665040563,A1AG1,4,3.45917226148055,0.001650499486801137,0.025951470654171072,ORM1
-1.816022166466091,26.198805825973214,-3.262345282702091,0.0028871473921219465,0.0333375300434081,-1.804462286419482,NDRG1,11,-3.4533142949854363,0.0016762441895717438,0.026042510636233668,NDRG1
-2.6353388851050816,21.154952304403412,-3.4007543415155936,0.0020230832768394344,0.028270767129557128,-1.4773594585003371,MA2A1,3,-3.4498771803933668,0.0016915297842208606,0.026042510636233668,MAN2A1
-1.9885439692259084,24.06602909295807,-3.3368436224446407,0.002385511829027076,0.030927951607912445,-1.6290915643616257,CAPR1,6,-3.4441991253185273,0.0017170766419433374,0.026163291513322192,CAPRIN1
-2.7067692230014586,23.336265814550238,-3.408006381599486,0.0019854870113992893,0.028270767129557128,-1.4600701637661695,SNF8,2,-3.4350880198135365,0.001758849827494727,0.026350077629647594,SNF8
-2.0141745771177213,21.975418677065313,-3.3827174756655705,0.0021195969032212726,0.02847967475419128,-1.5202975555355493,OAS3,4,-3.433766076102901,0.00176499166802105,0.026350077629647594,OAS3
1.66008139093746,25.82835880186058,3.3884593114368813,0.0020884003436441446,0.028420170060979723,-1.5066384719978716,CYB5,4,3.41786306603944,0.0018405196089916174,0.027202879820896104,CYB5A
-2.3978017953458277,22.31496218363217,-3.3804119482884096,0.0022008600904258363,0.02878708366066725,-1.5297140199483685,PLOD1,3,-3.4155272587806276,0.0019077237923132476,0.027785294573347764,PLOD1
1.7660814057118053,24.697549765418188,3.325896362291265,0.0024535702875338773,0.03119968276220581,-1.6549647460251231,DAF,5,3.4022702896060726,0.0019175960017734596,0.027785294573347764,CD55
-1.8655633582913147,23.003721290996687,-3.396271603642847,0.0020466658206106988,0.028270767129557128,-1.488039349665545,5MP2,3,-3.398573087488286,0.0019363229641778212,0.027785294573347764,BZW1
1.4727926084379561,24.079705719777433,3.2700300883436615,0.0028310428722184144,0.03294709736329777,-1.7864493032789834,HEP2,6,3.38323695815092,0.0020159025140743646,0.028649076113479912,SERPIND1
-1.6859148518210567,26.43371568460555,-3.2163993742397565,0.0032455355327992335,0.03579777251848707,-1.9117758919727548,CAZA1,8,-3.372133201239484,0.0020754772370853475,0.029175411340336518,CAPZA1
-1.726091819771316,26.392521020807692,-3.2902748511579585,0.002688215085758043,0.03204178948992248,-1.7389100316010646,PSME2,5,-3.3653519473472135,0.0021126907161758625,0.029175411340336518,PSME2
-1.8480933385159446,22.556569893639242,-3.519370823556896,0.0014864016002634208,0.02498015523135886,-1.1928187537618022,QCR6,1,-3.3635853442837496,0.002122490294277469,0.029175411340336518,UQCRH
-1.8387232697212035,24.352538715582142,-3.4105164516364117,0.0019726321975955105,0.028270767129557128,-1.4540826566138714,SSRA,2,-3.3591462592978685,0.0021473080024769146,0.029175411340336518,SSR1
-1.9152730886341622,21.68916039104919,-3.397535377426533,0.0020399906834673697,0.028270767129557128,-1.4850290341484236,STMN1,2,-3.358376962120556,0.002151637236871908,0.029175411340336518,STMN1
-2.8951249958150065,21.564151363867936,-3.316009107005221,0.002516643557273047,0.03119968276220581,-1.6783025813294383,MARE2,2,-3.354060674470381,0.0021760834701812404,0.02923230529846647,MAPRE2
-1.7832868387135825,26.010493860320576,-3.244182025299924,0.003024031019264833,0.034118456843308574,-1.8469641506946548,PRDX4,6,-3.350405323540719,0.0021969951995934227,0.02923230529846647,PRDX4
-1.6643616931384315,24.244403012582044,-3.3153788671716273,0.002520716524509872,0.03119968276220581,-1.6797892229487017,LYPA2,4,-3.3472558373672827,0.0022151679251882577,0.02923230529846647,LYPLA2
-1.8923435475505883,24.54349373719215,-3.328984616411769,0.0024341836322867103,0.03119968276220581,-1.647669378597472,CYBP,3,-3.337233800962577,0.002273963069792618,0.02962533966600507,CACYBP
-2.132810722573087,20.712037378657932,-3.4509130410161903,0.001837252537615499,0.02742888131914856,-1.3635665463065196,SRSF6,1,-3.345814083468948,0.0022865807545716264,0.02962533966600507,SRSF6
1.7149269703086745,20.770541048367228,3.525729536039636,0.0014619174432651445,0.02498015523135886,-1.1774634043624062,EFNB1,1,3.332029476278532,0.002305083938829894,0.02962533966600507,EFNB1
-2.4145106108375813,23.50963455760158,-3.227256385893026,0.0031571820731800745,0.03535087200121326,-1.8864774769420336,GGT5,6,-3.3272616302169475,0.0023339539330663223,0.029737792354069176,GGT5
-1.9331127719071226,22.71882907562207,-3.3219579947242255,0.002554236545485049,0.03119968276220581,-1.6664793931425246,RAVR1,3,-3.3261490802524984,0.002405945551928825,0.030393055775647892,RAVER1
-2.0631831339477316,22.267967021378315,-3.470498140496072,0.0018115341623918257,0.027338111371954157,-1.326958591941123,S10AG,1,-3.328858209096917,0.0024598099423272356,0.03081016181999707,S100A16
-2.2004240794288243,22.205149485684597,-3.368840532770251,0.0021968618992931565,0.02878708366066725,-1.5532709454291451,RL36,1,-3.300812329410847,0.0025005286353873817,0.031056985908424792,RPL36
-1.8450534337213327,23.099287306369757,-3.470779525600655,0.0017457789022013402,0.02716064439424822,-1.3165220730281897,FAHD1,1,-3.2996268805095257,0.0025764666626119934,0.031436118682183815,FAHD1
-2.2123575329028284,22.262832827300937,-3.286740339461743,0.0027126414783811424,0.03207427284037863,-1.7472187967846207,LAP2B,2,-3.2869219920901576,0.0025925234593497867,0.031436118682183815,TMPO
-1.7434190110061358,25.386756930704543,-3.0853163535734587,0.004517686905787184,0.04082180460464681,-2.2141650606602292,PSA,14,-3.286575053529274,0.0025948622998825614,0.031436118682183815,NPEPPS
-1.8751405866269941,25.00229222120689,-3.319132456004053,0.0024965520680081325,0.03119968276220581,-1.6709333421631003,TPD52,2,-3.281425666144812,0.002629815250657323,0.0316005442314758,TPD52
1.5784656857136312,25.196635216174613,3.2970746290301154,0.002641816900233107,0.03200496211921748,-1.7229148769119362,DPA1,3,3.2713836282118365,0.0026992826949194075,0.03217370825073294,HLA-DPA1
-1.5789918356795916,25.926994367027028,-3.1557090495369784,0.0037847845966512994,0.03819730742585578,-2.052493109160931,LSP1,6,-3.2615345623717076,0.002769123267665501,0.032289726154399734,LSP1
-1.7309479900475182,20.13682856795688,-3.4268211688269874,0.0018910682418230391,0.02794998861414452,-1.415147828168207,MEAK7,1,-3.2571312454660797,0.002800905195611306,0.032289726154399734,MEAK7
-1.6835236127280275,24.809607852512084,-3.1070613060606864,0.004277930142650775,0.04033528723044919,-2.1644045780573036,EIF3D,8,-3.2535133170574433,0.0028272798785095358,0.032289726154399734,EIF3D
-1.7445918989460374,23.011967850167743,-3.2535867820592497,0.002952393720719132,0.03379177212772449,-1.8249698471858524,STT3A,3,-3.2514407797442226,0.002842495766727551,0.032289726154399734,STT3A
-1.900782162393046,22.52229673834933,-3.2022710406754493,0.0033640673935944557,0.03602964933139569,-1.944640719192554,EMC3,4,-3.2503241031104313,0.0028507265523610653,0.032289726154399734,EMC3
-1.7189189829472475,22.40195666313655,-3.3105532253473715,0.0025521136325653867,0.03119968276220581,-1.691168307379555,UFD1,2,-3.2500750417473316,0.002852565444316888,0.032289726154399734,UFD1
-1.7469111877541827,26.676631321825198,-3.1746123339057033,0.0036082380018367644,0.037597357189604594,-2.0087928015151206,RL12,5,-3.2488071084420658,0.0028619446050246046,0.032289726154399734,RPL12
-1.8066868220038366,23.1835861518043,-3.3870641571798004,0.002095939469991062,0.028420170060979723,-1.509958206769758,SURF4,1,-3.244005520327447,0.0028977315683158585,0.03236806427489295,SURF4
-1.6965937225883998,23.991552434200333,-3.1388310880672132,0.003949375266400455,0.03944038272797211,-2.09141073083678,GALK1,6,-3.2420156421700255,0.0029126877865769704,0.03236806427489295,GALK1
-1.841610431000273,23.450952385067776,-3.106440730169969,0.004284600876306173,0.04033528723044919,-2.1658269606581335,SPEE,7,-3.2270764203616875,0.0030273591204253844,0.03257565120238151,SRM
-1.6879998668137688,23.967168953742142,-3.1542180993833946,0.0037990556100140726,0.03819730742585578,-2.0559348188918705,RCC2,5,-3.226938282808291,0.0030284393550841174,0.03257565120238151,RCC2
-1.9986155410738213,22.464312808396922,-3.203959711966899,0.003349684581104447,0.03602964933139569,-1.940715958838247,CSRP2,3,-3.22581781199798,0.003037215079963611,0.03257565120238151,CSRP2
-2.2687430997494573,22.274128266777147,-3.2165271760809895,0.0032444818268283987,0.03579777251848707,-1.9114783127915222,RS15A,2,-3.2246837302739646,0.0030461222045823255,0.03257565120238151,RPS15A
1.4856694569585756,21.293394651357843,3.491584827642266,0.0015981375278209572,0.026244969623548605,-1.259799400400209,FBP1L,1,3.22334661058198,0.0030566561325103703,0.03257565120238151,FNBP1L
1.6504082962830005,20.512132787958436,3.460333024764969,0.0017933141784776487,0.027338111371954157,-1.3412718032691364,PROP,1,3.2322368923565263,0.003063609957463485,0.03257565120238151,CFP
-2.2153005552884153,22.603822452568185,-3.1343669969286783,0.003994039885541819,0.03955011613540826,-2.101688117909127,PGES2,5,-3.2144618553213844,0.0031275419258904144,0.03279777215988939,PTGES2
-1.5091308799839673,24.817551171189702,-3.1074147864124644,0.0042741349235825895,0.04033528723044919,-2.163594328729828,DJB11,6,-3.212504671929893,0.003143367201796108,0.03279777215988939,DNAJB11
-1.8184609325427594,22.9102339512573,-3.2509631394139005,0.0029722127040623706,0.03379177212772449,-1.8311083535170267,TIM13,2,-3.2115552600615462,0.0031510714795022284,0.03279777215988939,TIMM13
